16:06:42.818;48.7549;2.34662;48.7788;2.27795;48.7309;2.41528;13;WedgeAnchorType
16:06:45.535;48.903;2.36755;48.9269;2.29889;48.8792;2.43622;13;WedgeAnchorType
16:09:54.887;48.8514;2.36601;48.8633;2.33168;48.8395;2.40034;14;WedgeAnchorType
16:09:56.681;48.8511;2.36584;48.863;2.33151;48.8392;2.40018;14;WedgeAnchorType
16:10:10.509;48.8518;2.41922;48.8638;2.38489;48.8399;2.45355;14;WedgeAnchorType
16:10:11.406;48.8509;2.37108;48.8629;2.33675;48.839;2.40541;14;WedgeAnchorType
16:10:13.382;48.8518;2.41922;48.8638;2.38489;48.8399;2.45355;14;WedgeAnchorType
16:10:14.934;48.8518;2.41931;48.8637;2.38498;48.8399;2.45364;14;WedgeAnchorType
16:10:23.054;48.8443;2.38498;48.8563;2.35065;48.8324;2.41931;14;WedgeAnchorType
16:10:24.124;48.8477;2.40704;48.8596;2.37271;48.8357;2.44138;14;WedgeAnchorType
