22:51:12.817;48.7549;2.34661;48.8027;2.20928;48.707;2.48393;12;WedgeAnchorType
22:51:22.738;48.9547;2.34661;49.0023;2.20928;48.907;2.48393;12;WedgePoiType
22:51:25.545;48.7592;2.33391;48.807;2.19658;48.7113;2.47123;12;WedgePoiType
22:59:29.544;48.8642;2.30713;48.9119;2.1698;48.8164;2.44445;12;WedgePoiType
22:59:31.153;48.8653;2.3061;48.9131;2.16877;48.8175;2.44342;12;WedgePoiType
22:59:31.153;48.8665;2.30473;48.9142;2.1674;48.8187;2.44205;12;WedgePoiType
22:59:31.154;48.8676;2.30301;48.9153;2.16568;48.8198;2.44033;12;WedgePoiType
22:59:31.154;48.868;2.30164;48.9158;2.16431;48.8203;2.43896;12;WedgePoiType
22:59:31.154;48.8692;2.29889;48.9169;2.16156;48.8214;2.43621;12;WedgePoiType
22:59:31.155;48.8703;2.29614;48.918;2.15881;48.8225;2.43347;12;WedgePoiType
22:59:31.155;48.8714;2.2934;48.9192;2.15607;48.8237;2.43073;12;WedgePoiType
22:59:31.155;48.8719;2.29168;48.9196;2.15435;48.8241;2.429;12;WedgePoiType
22:59:31.155;48.8728;2.28928;48.9205;2.15195;48.825;2.42661;12;WedgePoiType
22:59:31.158;48.8732;2.28687;48.921;2.14954;48.8255;2.42419;12;WedgePoiType
22:59:31.158;48.8741;2.28516;48.9219;2.14783;48.8264;2.42249;12;WedgePoiType
22:59:31.158;48.8744;2.28447;48.9221;2.14714;48.8266;2.42179;12;WedgePoiType
22:59:31.628;48.8796;2.29546;48.9273;2.15813;48.8318;2.43279;12;WedgePoiType
22:59:32.597;48.8793;2.29614;48.9271;2.15881;48.8316;2.43347;12;WedgePoiType
22:59:32.598;48.8791;2.29717;48.9268;2.15984;48.8313;2.4345;12;WedgePoiType
22:59:32.599;48.8787;2.29786;48.9264;2.16053;48.8309;2.43518;12;WedgePoiType
22:59:32.599;48.8784;2.29923;48.9262;2.1619;48.8307;2.43656;12;WedgePoiType
22:59:32.604;48.8782;2.30061;48.9259;2.16328;48.8304;2.43793;12;WedgePoiType
22:59:32.604;48.878;2.30164;48.9257;2.16431;48.8302;2.43896;12;WedgePoiType
22:59:32.605;48.8778;2.30232;48.9255;2.16499;48.83;2.43965;12;WedgePoiType
22:59:32.605;48.8778;2.30301;48.9255;2.16568;48.83;2.44033;12;WedgePoiType
22:59:32.606;48.8778;2.30335;48.9255;2.16602;48.83;2.44068;12;WedgePoiType
22:59:32.606;48.8778;2.3037;48.9255;2.16637;48.83;2.44102;12;WedgePoiType
22:59:32.607;48.8775;2.30404;48.9253;2.16671;48.8298;2.44136;12;WedgePoiType
22:59:33.050;48.8692;2.32738;48.9169;2.19005;48.8214;2.4647;12;WedgePoiType
22:59:34.080;48.8692;2.3267;48.9169;2.18937;48.8214;2.46402;12;WedgePoiType
22:59:34.081;48.8689;2.32567;48.9167;2.18834;48.8212;2.46299;12;WedgePoiType
22:59:34.081;48.8685;2.32395;48.9162;2.18662;48.8207;2.46128;12;WedgePoiType
22:59:34.081;48.8678;2.32052;48.9156;2.18319;48.82;2.45784;12;WedgePoiType
22:59:34.081;48.8669;2.31709;48.9146;2.17976;48.8191;2.45441;12;WedgePoiType
22:59:34.082;48.8665;2.31365;48.9142;2.17632;48.8187;2.45098;12;WedgePoiType
22:59:34.082;48.8662;2.31194;48.914;2.17461;48.8185;2.44926;12;WedgePoiType
22:59:34.082;48.866;2.31022;48.9137;2.17289;48.8182;2.44754;12;WedgePoiType
22:59:34.082;48.8658;2.3085;48.9135;2.17117;48.818;2.44583;12;WedgePoiType
22:59:34.083;48.8658;2.30782;48.9135;2.17049;48.818;2.44514;12;WedgePoiType
22:59:34.083;48.8658;2.30713;48.9135;2.1698;48.818;2.44445;12;WedgePoiType
22:59:34.517;48.8642;2.30232;48.9119;2.16499;48.8164;2.43965;12;WedgePoiType
22:59:34.717;48.8638;2.30026;48.9115;2.16293;48.816;2.43759;12;WedgePoiType
22:59:35.562;48.864;2.29992;48.9117;2.16259;48.8162;2.43724;12;WedgePoiType
22:59:35.562;48.8642;2.29958;48.9119;2.16225;48.8164;2.4369;12;WedgePoiType
22:59:35.562;48.8642;2.29889;48.9119;2.16156;48.8164;2.43621;12;WedgePoiType
22:59:35.565;48.8644;2.29855;48.9122;2.16122;48.8166;2.43587;12;WedgePoiType
22:59:35.565;48.8644;2.2982;48.9122;2.16087;48.8166;2.43553;12;WedgePoiType
22:59:35.565;48.8647;2.2982;48.9124;2.16087;48.8169;2.43553;12;WedgePoiType
22:59:35.983;48.8649;2.29752;48.9126;2.16019;48.8171;2.43484;12;WedgePoiType
22:59:35.983;48.8649;2.29717;48.9126;2.15984;48.8171;2.4345;12;WedgePoiType
22:59:35.984;48.8651;2.29683;48.9128;2.1595;48.8173;2.43415;12;WedgePoiType
22:59:35.984;48.8651;2.29649;48.9128;2.15916;48.8173;2.43382;12;WedgePoiType
22:59:35.985;48.8651;2.29614;48.9128;2.15881;48.8173;2.43347;12;WedgePoiType
22:59:35.985;48.8651;2.2958;48.9128;2.15847;48.8173;2.43312;12;WedgePoiType
22:59:36.157;48.8651;2.29546;48.9128;2.15813;48.8173;2.43279;12;WedgePoiType
22:59:36.157;48.8653;2.29511;48.9131;2.15778;48.8175;2.43244;12;WedgePoiType
22:59:36.159;48.8656;2.29511;48.9133;2.15778;48.8178;2.43244;12;WedgePoiType
22:59:36.159;48.8658;2.29511;48.9135;2.15778;48.818;2.43244;12;WedgePoiType
22:59:36.159;48.8662;2.29511;48.914;2.15778;48.8185;2.43244;12;WedgePoiType
