22:41:46.331;48.8547;2.34798;49.0455;1.79867;48.6632;2.8973;10
22:41:46.432;48.8547;2.34936;49.0455;1.80004;48.6632;2.89867;10
22:41:46.512;48.8556;2.35073;49.0464;1.80141;48.6642;2.90004;10
22:41:46.584;48.8583;2.3521;49.0491;1.80279;48.6669;2.90142;10
22:41:46.663;48.8592;2.3521;49.05;1.80279;48.6678;2.90142;10
22:41:46.798;48.8583;2.35348;49.0491;1.80416;48.6669;2.90279;10
22:41:46.833;48.8574;2.35485;49.0482;1.80553;48.666;2.90416;10
22:41:46.885;48.8565;2.35485;49.0473;1.80553;48.6651;2.90416;10
22:41:52.748;48.8547;2.36034;49.0455;1.81103;48.6632;2.90965;10
22:41:52.799;48.8547;2.36172;49.0455;1.8124;48.6632;2.91103;10
22:41:52.894;48.8538;2.35897;49.0446;1.80965;48.6623;2.90828;10
22:41:52.894;48.852;2.35348;49.0428;1.80416;48.6605;2.90279;10
22:41:52.894;48.8511;2.35073;49.0419;1.80141;48.6596;2.90004;10
22:41:54.840;48.852;2.35073;49.0428;1.80141;48.6605;2.90004;10
22:41:54.959;48.8529;2.35073;49.0437;1.80141;48.6614;2.90004;10
22:41:54.959;48.8547;2.35348;49.0455;1.80416;48.6632;2.90279;10
22:41:54.959;48.8556;2.35622;49.0464;1.80691;48.6642;2.90554;10
22:41:54.959;48.8565;2.3576;49.0473;1.80828;48.6651;2.90691;10
22:41:54.959;48.8574;2.36034;49.0482;1.81103;48.666;2.90965;10
22:41:55.006;48.8583;2.36172;49.0491;1.8124;48.6669;2.91103;10
22:41:55.006;48.8583;2.36309;49.0491;1.81377;48.6669;2.9124;10
22:41:55.557;48.8565;2.3576;49.0473;1.80828;48.6651;2.90691;10
22:41:55.627;48.8547;2.35073;49.0455;1.80141;48.6632;2.90004;10
22:41:55.627;48.8529;2.34386;49.0437;1.79455;48.6614;2.89318;10
22:41:55.627;48.8511;2.337;49.0419;1.78768;48.6596;2.88631;10
22:41:55.627;48.8493;2.3315;49.0401;1.78219;48.6578;2.88082;10
22:41:55.695;48.8484;2.32738;49.0392;1.77807;48.6569;2.8767;10
22:41:55.695;48.8475;2.32601;49.0383;1.7767;48.656;2.87532;10
22:41:59.082;48.8466;2.32464;49.0374;1.77532;48.6551;2.87395;10
22:41:59.177;48.8475;2.32189;49.0383;1.77258;48.656;2.8712;10
22:41:59.177;48.8484;2.31915;49.0392;1.76983;48.6569;2.86846;10
22:41:59.177;48.8484;2.31777;49.0392;1.76846;48.6569;2.86708;10
22:41:59.177;48.8484;2.3164;49.0392;1.76708;48.6569;2.86571;10
22:41:59.177;48.8484;2.31503;49.0392;1.76571;48.6569;2.86434;10
22:42:24.821;48.8475;2.3164;49.0383;1.76708;48.656;2.86571;10
22:42:24.969;48.8475;2.31915;49.0383;1.76983;48.656;2.86846;10
22:42:24.969;48.8475;2.32189;49.0383;1.77258;48.656;2.8712;10
22:42:24.969;48.8475;2.32464;49.0383;1.77532;48.656;2.87395;10
22:42:24.969;48.8475;2.32601;49.0383;1.7767;48.656;2.87532;10
22:42:24.969;48.8475;2.32738;49.0383;1.77807;48.656;2.8767;10
22:42:24.970;48.8475;2.33013;49.0383;1.78082;48.656;2.87944;10
22:42:24.970;48.8475;2.3315;49.0383;1.78219;48.656;2.88082;10
22:42:24.970;48.8466;2.33288;49.0374;1.78356;48.6551;2.88219;10
22:42:25.090;48.8466;2.33562;49.0374;1.78631;48.6551;2.88494;10
22:42:25.090;48.8466;2.337;49.0374;1.78768;48.6551;2.88631;10
22:42:25.090;48.8457;2.33974;49.0365;1.79043;48.6542;2.88906;10
22:42:25.103;48.8457;2.34112;49.0365;1.7918;48.6542;2.89043;10
22:42:25.104;48.8457;2.34249;49.0365;1.79317;48.6542;2.8918;10
22:42:25.104;48.8448;2.34386;49.0356;1.79455;48.6533;2.89318;10
22:42:25.122;48.8448;2.34524;49.0356;1.79592;48.6533;2.89455;10
22:42:25.171;48.8448;2.34661;49.0356;1.79729;48.6533;2.89592;10
22:42:25.208;48.8448;2.34798;49.0356;1.79867;48.6533;2.8973;10
22:42:25.208;48.8448;2.35073;49.0356;1.80141;48.6533;2.90004;10
22:42:25.257;48.8448;2.3521;49.0356;1.80279;48.6533;2.90142;10
22:42:25.257;48.8448;2.35485;49.0356;1.80553;48.6533;2.90416;10
22:42:25.257;48.8448;2.35622;49.0356;1.80691;48.6533;2.90554;10
22:42:28.381;48.8439;2.35622;49.0347;1.80691;48.6524;2.90554;10
22:42:28.514;48.8439;2.35485;49.0347;1.80553;48.6524;2.90416;10
22:42:28.514;48.8439;2.35348;49.0347;1.80416;48.6524;2.90279;10
22:42:28.514;48.843;2.3521;49.0338;1.80279;48.6515;2.90142;10
22:42:28.514;48.843;2.34936;49.0338;1.80004;48.6515;2.89867;10
22:42:28.514;48.843;2.34661;49.0338;1.79729;48.6515;2.89592;10
22:42:28.515;48.843;2.34386;49.0338;1.79455;48.6515;2.89318;10
22:42:28.701;48.843;2.33837;49.0338;1.78905;48.6515;2.88768;10
22:42:28.716;48.843;2.3315;49.0338;1.78219;48.6515;2.88082;10
22:42:28.716;48.843;2.31915;49.0338;1.76983;48.6515;2.86846;10
22:42:28.717;48.843;2.31365;49.0338;1.76434;48.6515;2.86296;10
