23:50:26.654;48.7548;2.34661;48.7788;2.27795;48.7309;2.41527;13;WedgeAnchorType
23:50:31.635;48.8547;2.34661;48.8786;2.27795;48.8308;2.41527;13;WedgeAnchorBlueType
23:50:34.535;48.7606;2.34678;48.7845;2.27812;48.7367;2.41544;13;WedgeAnchorBlueType
23:50:39.129;48.8547;2.34661;48.8786;2.27795;48.8308;2.41527;13;WedgeAnchorBlueType
23:50:40.439;48.758;2.33717;48.7819;2.26851;48.7341;2.40583;13;WedgeAnchorBlueType
23:50:42.177;48.8547;2.34661;48.8786;2.27795;48.8308;2.41527;13;WedgeAnchorBlueType
23:50:43.262;48.758;2.33717;48.7819;2.26851;48.7341;2.40583;13;WedgeAnchorBlueType
23:50:44.800;48.9548;2.34661;48.9786;2.27795;48.931;2.41527;13;WedgePoiType
23:50:45.966;48.7581;2.33717;48.782;2.26851;48.7342;2.40583;13;WedgePoiType
23:50:59.034;48.8547;2.34661;48.8786;2.27795;48.8308;2.41527;13;WedgeAnchorBlueType
23:51:00.944;48.7569;2.3461;48.7808;2.27743;48.7329;2.41476;13;WedgeAnchorBlueType
