19:40:55.182;48.8556;2.34661;49.0464;1.79729;48.6642;2.89592;10
19:40:55.244;48.8556;2.35348;49.0464;1.80416;48.6642;2.90279;10
19:40:55.244;48.8556;2.36034;49.0464;1.81103;48.6642;2.90965;10
19:40:55.291;48.8556;2.36309;49.0464;1.81377;48.6642;2.9124;10
19:40:55.291;48.8556;2.36446;49.0464;1.81515;48.6642;2.91377;10
19:40:55.338;48.8556;2.36721;49.0464;1.81789;48.6642;2.91652;10
19:40:55.338;48.8556;2.36858;49.0464;1.81927;48.6642;2.91789;10
19:40:55.385;48.8556;2.37133;49.0464;1.82201;48.6642;2.92064;10
19:40:55.432;48.8547;2.3727;49.0455;1.82339;48.6632;2.92201;10
19:40:55.464;48.8547;2.37408;49.0455;1.82476;48.6632;2.92339;10
19:40:55.508;48.8547;2.37545;49.0455;1.82613;48.6632;2.92476;10
19:40:55.559;48.8538;2.37682;49.0446;1.82751;48.6623;2.92613;10
19:40:55.560;48.8538;2.38232;49.0446;1.833;48.6623;2.93163;10
19:40:55.673;48.8538;2.38369;49.0446;1.83437;48.6623;2.933;10
19:40:55.706;48.8538;2.38506;49.0446;1.83575;48.6623;2.93437;10
19:40:55.741;48.8538;2.38781;49.0446;1.83849;48.6623;2.93712;10
19:40:55.791;48.8547;2.38918;49.0455;1.83987;48.6632;2.93849;10
19:40:55.834;48.8556;2.39056;49.0464;1.84124;48.6642;2.93987;10
19:40:55.834;48.8583;2.39056;49.0491;1.84124;48.6669;2.93987;10
19:40:55.865;48.8601;2.39056;49.0509;1.84124;48.6687;2.93987;10
19:40:55.990;48.8601;2.38918;49.0509;1.83987;48.6687;2.93849;10
19:40:56.037;48.8601;2.38781;49.0509;1.83849;48.6687;2.93712;10
19:40:56.037;48.8601;2.38506;49.0509;1.83575;48.6687;2.93437;10
19:40:56.075;48.8601;2.38232;49.0509;1.833;48.6687;2.93163;10
19:40:56.075;48.8601;2.38094;49.0509;1.83163;48.6687;2.93025;10
19:40:56.111;48.8601;2.37957;49.0509;1.83025;48.6687;2.92888;10
19:40:56.111;48.8601;2.37682;49.0509;1.82751;48.6687;2.92613;10
19:40:56.153;48.8601;2.37545;49.0509;1.82613;48.6687;2.92476;10
19:40:56.248;48.8601;2.3727;49.0509;1.82339;48.6687;2.92201;10
19:40:56.295;48.8601;2.37133;49.0509;1.82201;48.6687;2.92064;10
19:40:56.295;48.8601;2.36996;49.0509;1.82064;48.6687;2.91927;10
19:40:57.215;48.8601;2.36996;48.9556;2.0953;48.7645;2.64461;11
19:40:57.215;48.8601;2.36996;48.9556;2.0953;48.7645;2.64461;11
19:40:59.321;48.8592;2.37476;48.9547;2.10011;48.7636;2.64942;11
19:40:59.383;48.8588;2.37476;48.9542;2.10011;48.7631;2.64942;11
19:40:59.539;48.8588;2.37408;48.9542;2.09942;48.7631;2.64873;11
19:40:59.586;48.8588;2.37339;48.9542;2.09873;48.7631;2.64804;11
19:40:59.633;48.8588;2.37202;48.9542;2.09736;48.7631;2.64667;11
19:40:59.633;48.8588;2.37133;48.9542;2.09667;48.7631;2.64598;11
19:40:59.649;48.8588;2.37064;48.9542;2.09599;48.7631;2.6453;11
19:40:59.680;48.8588;2.36927;48.9542;2.09461;48.7631;2.64392;11
19:40:59.711;48.8588;2.36858;48.9542;2.09393;48.7631;2.64324;11
19:40:59.836;48.8588;2.36721;48.9542;2.09255;48.7631;2.64186;11
19:40:59.867;48.8588;2.36652;48.9542;2.09187;48.7631;2.64118;11
19:40:59.976;48.8592;2.36584;48.9547;2.09118;48.7636;2.64049;11
19:41:00.007;48.8597;2.36515;48.9551;2.09049;48.764;2.6398;11
19:41:00.038;48.8601;2.36446;48.9556;2.08981;48.7645;2.63912;11
19:41:00.116;48.8606;2.36446;48.956;2.08981;48.765;2.63912;11
19:41:00.179;48.861;2.36446;48.9565;2.08981;48.7654;2.63912;11
19:41:00.226;48.8615;2.36446;48.9569;2.08981;48.7659;2.63912;11
19:41:00.226;48.8619;2.36446;48.9574;2.08981;48.7663;2.63912;11
19:41:00.288;48.8624;2.36446;48.9578;2.08981;48.7668;2.63912;11
19:41:00.335;48.8629;2.36446;48.9583;2.08981;48.7672;2.63912;11
19:41:00.382;48.8633;2.36446;48.9588;2.08981;48.7677;2.63912;11
19:41:00.428;48.8633;2.36378;48.9588;2.08912;48.7677;2.63843;11
19:41:00.475;48.8633;2.3624;48.9588;2.08775;48.7677;2.63706;11
19:41:00.475;48.8633;2.36034;48.9588;2.08569;48.7677;2.635;11
19:41:00.491;48.8633;2.35348;48.9588;2.07882;48.7677;2.62813;11
19:41:00.538;48.8633;2.35004;48.9588;2.07539;48.7677;2.6247;11
19:41:00.538;48.8633;2.34867;48.9588;2.07401;48.7677;2.62332;11
19:41:00.569;48.8633;2.34798;48.9588;2.07333;48.7677;2.62264;11
19:41:00.569;48.8633;2.3473;48.9588;2.07264;48.7677;2.62195;11
19:41:00.584;48.8633;2.34661;48.9588;2.07195;48.7677;2.62126;11
19:41:00.678;48.8629;2.34592;48.9583;2.07127;48.7672;2.62058;11
19:41:00.709;48.8619;2.34592;48.9574;2.07127;48.7663;2.62058;11
19:41:00.756;48.861;2.34592;48.9565;2.07127;48.7654;2.62058;11
19:41:03.392;48.861;2.34592;48.9088;2.2086;48.8133;2.48325;12
19:41:03.392;48.861;2.34592;48.9088;2.2086;48.8133;2.48325;12
19:41:03.782;48.861;2.34524;48.9088;2.20791;48.8133;2.48256;12
19:41:03.829;48.861;2.34489;48.9088;2.20757;48.8133;2.48222;12
19:41:03.829;48.861;2.34455;48.9088;2.20722;48.8133;2.48187;12
19:41:03.829;48.861;2.34352;48.9088;2.20619;48.8133;2.48084;12
19:41:03.860;48.861;2.34283;48.9088;2.20551;48.8133;2.48016;12
19:41:03.876;48.861;2.34112;48.9088;2.20379;48.8133;2.47844;12
19:41:03.891;48.861;2.3394;48.9088;2.20207;48.8133;2.47672;12
19:41:03.907;48.861;2.33768;48.9088;2.20036;48.8133;2.47501;12
19:41:03.923;48.861;2.33528;48.9088;2.19795;48.8133;2.47261;12
19:41:03.954;48.861;2.33356;48.9088;2.19624;48.8133;2.47089;12
19:41:03.954;48.861;2.33185;48.9088;2.19452;48.8133;2.46917;12
19:41:03.985;48.861;2.33047;48.9088;2.19315;48.8133;2.4678;12
19:41:03.985;48.861;2.3291;48.9088;2.19177;48.8133;2.46643;12
19:41:04.001;48.861;2.32773;48.9088;2.1904;48.8133;2.46505;12
19:41:04.016;48.861;2.32601;48.9088;2.18868;48.8133;2.46334;12
19:41:04.032;48.861;2.32327;48.9088;2.18594;48.8133;2.46059;12
19:41:04.047;48.8608;2.32086;48.9086;2.18353;48.813;2.45819;12
19:41:04.063;48.8606;2.31709;48.9083;2.17976;48.8128;2.45441;12
19:41:04.079;48.8604;2.31365;48.9081;2.17632;48.8126;2.45098;12
19:41:04.110;48.8604;2.30988;48.9081;2.17255;48.8126;2.4472;12
19:41:04.125;48.8604;2.3061;48.9081;2.16877;48.8126;2.44342;12
19:41:04.141;48.8604;2.30335;48.9081;2.16602;48.8126;2.44068;12
19:41:04.157;48.8604;2.30061;48.9081;2.16328;48.8126;2.43793;12
19:41:04.172;48.8604;2.29923;48.9081;2.1619;48.8126;2.43656;12
19:41:04.188;48.8604;2.29855;48.9081;2.16122;48.8126;2.43587;12
19:41:04.203;48.8604;2.2982;48.9081;2.16087;48.8126;2.43553;12
19:41:04.500;48.8604;2.29717;48.9081;2.15984;48.8126;2.4345;12
19:41:04.562;48.8604;2.29511;48.9081;2.15778;48.8126;2.43244;12
19:41:04.562;48.8604;2.28893;48.9081;2.1516;48.8126;2.42626;12
19:41:04.593;48.8604;2.27863;48.9081;2.1413;48.8126;2.41596;12
19:41:04.625;48.8601;2.27314;48.9079;2.13581;48.8124;2.41046;12
19:41:04.625;48.8601;2.26868;48.9079;2.13135;48.8124;2.406;12
19:41:04.656;48.8601;2.2649;48.9079;2.12757;48.8124;2.40222;12
19:41:04.656;48.8601;2.26284;48.9079;2.12551;48.8124;2.40016;12
19:41:04.671;48.8601;2.26147;48.9079;2.12414;48.8124;2.39879;12
19:41:04.687;48.8601;2.26112;48.9079;2.12379;48.8124;2.39845;12
19:41:04.952;48.8604;2.26112;48.9081;2.12379;48.8126;2.39845;12
19:41:04.983;48.8608;2.26112;48.9086;2.12379;48.813;2.39845;12
19:41:05.015;48.8635;2.25735;48.9113;2.12002;48.8157;2.39467;12
19:41:05.046;48.8647;2.2546;48.9124;2.11727;48.8169;2.39192;12
19:41:05.061;48.8662;2.24842;48.914;2.11109;48.8185;2.38574;12
19:41:05.093;48.8667;2.24499;48.9144;2.10766;48.8189;2.38231;12
19:41:05.108;48.8669;2.23915;48.9147;2.10182;48.8191;2.37647;12
19:41:05.139;48.8669;2.23743;48.9147;2.10011;48.8191;2.37476;12
19:41:05.171;48.8669;2.2364;48.9147;2.09908;48.8191;2.37373;12
19:41:05.607;48.8671;2.2364;48.9149;2.09908;48.8194;2.37373;12
19:41:05.670;48.8674;2.2364;48.9151;2.09908;48.8196;2.37373;12
19:41:05.717;48.8678;2.2364;48.9156;2.09908;48.82;2.37373;12
19:41:05.717;48.868;2.2364;48.9158;2.09908;48.8203;2.37373;12
19:41:05.763;48.8683;2.2364;48.916;2.09908;48.8205;2.37373;12
19:41:05.795;48.8685;2.2364;48.9162;2.09908;48.8207;2.37373;12
19:41:05.841;48.8685;2.23572;48.9162;2.09839;48.8207;2.37304;12
19:41:05.841;48.8685;2.23537;48.9162;2.09805;48.8207;2.3727;12
